dataset_name	uuid	system	path
TCGA-CV-A468-10A-01D-A25Y-08.wxs.N.hg38	9bbea000-5dc3-4399-a3a3-55f6b2c48d9e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9bbea000-5dc3-4399-a3a3-55f6b2c48d9e/C495.TCGA-CV-A468-10A-01D-A25Y-08.2_gdc_realn.bam
TCGA-D6-A6EP-01A-11D-A31L-08.wxs.T.hg38	124c0037-1c6e-447d-9b05-b88fd5801d8a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/124c0037-1c6e-447d-9b05-b88fd5801d8a/C495.TCGA-D6-A6EP-01A-11D-A31L-08.1_gdc_realn.bam
TCGA-D6-A6EP-10A-01D-A31J-08.wxs.N.hg38	9a39f4fc-51ef-49c6-931a-c443e4a25c69	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9a39f4fc-51ef-49c6-931a-c443e4a25c69/C495.TCGA-D6-A6EP-10A-01D-A31J-08.1_gdc_realn.bam
TCGA-D6-A6EP.ATAC-Seq.T.hg38	88de03e6-660d-482d-a1ee-216ea335fe51	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/88de03e6-660d-482d-a1ee-216ea335fe51/d2ab0369-d3e6-46fe-81ed-7c57edb792b4_atacseq_gdc_realn.bam
TCGA-D7-A4YX-01A-11D-A25D-08.wxs.T.hg38	36a745a4-0203-4097-b050-bd87f8ab3060	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/36a745a4-0203-4097-b050-bd87f8ab3060/C440.TCGA-D7-A4YX-01A-11D-A25D-08.2_gdc_realn.bam
TCGA-D7-A4YX-10A-01D-A25E-08.wxs.N.hg38	9edfae14-26a7-4b15-adc8-6acbb882e1d3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9edfae14-26a7-4b15-adc8-6acbb882e1d3/C440.TCGA-D7-A4YX-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-D7-A4YX.ATAC-Seq.T.hg38	0da895b6-6b94-40ba-97c2-bb794d5fa311	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/0da895b6-6b94-40ba-97c2-bb794d5fa311/1fcfaf6f-e806-4a70-a534-e18a28d0ee31_atacseq_gdc_realn.bam
TCGA-D7-A6EZ-01A-11D-A31L-08.wxs.T.hg38	05105d6c-e877-4743-8fce-b280be4e9219	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/05105d6c-e877-4743-8fce-b280be4e9219/C440.TCGA-D7-A6EZ-01A-11D-A31L-08.3_gdc_realn.bam
TCGA-D7-A6EZ-10A-01D-A31J-08.wxs.N.hg38	f9dcc385-5dd8-4822-ba70-25412abe2647	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f9dcc385-5dd8-4822-ba70-25412abe2647/C440.TCGA-D7-A6EZ-10A-01D-A31J-08.3_gdc_realn.bam
TCGA-D7-A6EZ.ATAC-Seq.T.hg38	89ce33aa-f15a-4408-8d09-f660d05d5890	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/89ce33aa-f15a-4408-8d09-f660d05d5890/06c883c3-36fa-4f0b-8bbd-40fb8c56b1d4_atacseq_gdc_realn.bam
TCGA-D8-A13Z-01A-11D-A10Y-09.wxs.T.hg38	9f2f2235-bda7-4f51-bb76-876ac150c168	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9f2f2235-bda7-4f51-bb76-876ac150c168/TCGA-D8-A13Z-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-D8-A13Z-10A-01D-A110-09.wxs.N.hg38	7d7e5876-6896-49ff-9f5f-c7f8f9f9c2cd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7d7e5876-6896-49ff-9f5f-c7f8f9f9c2cd/TCGA-D8-A13Z-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-D9-A1JW-06A-11D-A19A-08.wxs.T.hg38	ad8e88d3-6876-477b-9630-19ada70e3f6f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ad8e88d3-6876-477b-9630-19ada70e3f6f/C828.TCGA-D9-A1JW-06A-11D-A19A-08.2_gdc_realn.bam
TCGA-D9-A1JW-10A-01D-A19A-08.wxs.N.hg38	6a4a3e47-0143-4aa0-aaf3-37bf311ee1af	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6a4a3e47-0143-4aa0-aaf3-37bf311ee1af/C828.TCGA-D9-A1JW-10A-01D-A19A-08.2_gdc_realn.bam
TCGA-DB-A75K-01A-11D-A32B-08.wxs.T.hg38	93c2adad-8a85-4256-9e06-b1216ed20486	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/93c2adad-8a85-4256-9e06-b1216ed20486/C494.TCGA-DB-A75K-01A-11D-A32B-08.1_gdc_realn.bam
TCGA-DB-A75K-10A-01D-A329-08.wxs.N.hg38	eb7fed80-1262-43bb-9543-021a8080dd3c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/eb7fed80-1262-43bb-9543-021a8080dd3c/C494.TCGA-DB-A75K-10A-01D-A329-08.1_gdc_realn.bam
TCGA-DB-A75K.ATAC-Seq.T.hg38	8740e32e-7b90-4aac-a98e-00785d7fe42f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/8740e32e-7b90-4aac-a98e-00785d7fe42f/258bc047-b932-4441-8375-47ca62b61f15_atacseq_gdc_realn.bam
TCGA-DD-AAC8-01A-11D-A40R-10.wxs.T.hg38	1baf8b2e-e015-4ba0-a126-14953f982ed9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1baf8b2e-e015-4ba0-a126-14953f982ed9/TCGA-DD-AAC8-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AAC8-10A-01D-A40U-10.wxs.N.hg38	336ccde6-28d9-4659-a2a0-713dfcbd0964	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/336ccde6-28d9-4659-a2a0-713dfcbd0964/TCGA-DD-AAC8-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AAC8.ATAC-Seq.T.hg38	eced1a97-f46a-4309-8abc-28f07f569710	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/eced1a97-f46a-4309-8abc-28f07f569710/df56b02f-d555-4ce7-afe1-5007f85feb55_atacseq_gdc_realn.bam
TCGA-DD-AACB-01A-11D-A40R-10.wxs.T.hg38	73bee477-32e9-4c9e-b829-2fcab92a145e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/73bee477-32e9-4c9e-b829-2fcab92a145e/TCGA-DD-AACB-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACB-10A-01D-A40U-10.wxs.N.hg38	53832d1f-5014-4caf-b890-e6aff492c806	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/53832d1f-5014-4caf-b890-e6aff492c806/TCGA-DD-AACB-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACB.ATAC-Seq.T.hg38	c632133d-e1ae-4357-b547-1c77077603d5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/c632133d-e1ae-4357-b547-1c77077603d5/63cd4110-1f69-4da9-a724-9ce02599a9db_atacseq_gdc_realn.bam
TCGA-DD-AACI-01A-11D-A40R-10.wxs.T.hg38	516cf4a3-0927-49ad-9fc7-e09f19a8b878	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/516cf4a3-0927-49ad-9fc7-e09f19a8b878/TCGA-DD-AACI-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACI-10A-01D-A40U-10.wxs.N.hg38	cd97d9d5-87b0-4f64-bc7c-6bd989166754	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/cd97d9d5-87b0-4f64-bc7c-6bd989166754/TCGA-DD-AACI-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACL-01A-11D-A40R-10.wxs.T.hg38	98a40762-e43a-4e87-b9ac-d87991257afd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/98a40762-e43a-4e87-b9ac-d87991257afd/TCGA-DD-AACL-01A-11D-A40R-10_Illumina_gdc_realn.bam
TCGA-DD-AACL-10A-01D-A40U-10.wxs.N.hg38	c766ff76-b1a6-4f97-bdf9-9e88cba79367	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c766ff76-b1a6-4f97-bdf9-9e88cba79367/TCGA-DD-AACL-10A-01D-A40U-10_Illumina_gdc_realn.bam
TCGA-DD-AACL.ATAC-Seq.T.hg38	e1806926-e647-422c-8b0c-7900188154ba	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/e1806926-e647-422c-8b0c-7900188154ba/fc13e8f3-35e3-40c3-8376-3af6f2bccb3a_atacseq_gdc_realn.bam
TCGA-DJ-A13M-01A-11D-A10S-08.wxs.T.hg38	8118a941-c3f8-41a1-bddb-ed48c782aac1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/8118a941-c3f8-41a1-bddb-ed48c782aac1/C499.TCGA-DJ-A13M-01A-11D-A10S-08.6_gdc_realn.bam
TCGA-DJ-A13M-10A-01D-A10S-08.wxs.N.hg38	aa6d1b91-953b-4ccf-9d2a-c5b681d945a2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/aa6d1b91-953b-4ccf-9d2a-c5b681d945a2/C499.TCGA-DJ-A13M-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13M.ATAC-Seq.T.hg38	5d94d447-102a-4c63-9f32-b18f44b187bc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/5d94d447-102a-4c63-9f32-b18f44b187bc/44ed27d4-e136-437c-bae2-1e2717b7f30b_atacseq_gdc_realn.bam
TCGA-DJ-A13V-01A-11D-A10S-08.wxs.T.hg38	6dfabdc0-06a8-4f54-92d3-2240a61e3865	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6dfabdc0-06a8-4f54-92d3-2240a61e3865/C499.TCGA-DJ-A13V-01A-11D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13V-10A-01D-A10S-08.wxs.N.hg38	bcec096c-bee3-4be9-977b-650ba2b898a6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/bcec096c-bee3-4be9-977b-650ba2b898a6/C499.TCGA-DJ-A13V-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13V.ATAC-Seq.T.hg38	ec9e25d8-dcc2-42e8-9cb0-a6397c9b1587	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ec9e25d8-dcc2-42e8-9cb0-a6397c9b1587/5d1b2c4a-84d1-4559-b3a6-48c44e7a1a5d_atacseq_gdc_realn.bam
TCGA-DJ-A13X-01A-11D-A10S-08.wxs.T.hg38	81e40086-b616-4293-9ce3-1540dfde7b5e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/81e40086-b616-4293-9ce3-1540dfde7b5e/C499.TCGA-DJ-A13X-01A-11D-A10S-08.6_gdc_realn.bam
TCGA-DJ-A13X-10A-01D-A10S-08.wxs.N.hg38	f456859b-2166-4190-92ca-4f13485e9443	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f456859b-2166-4190-92ca-4f13485e9443/C499.TCGA-DJ-A13X-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-DJ-A13X.ATAC-Seq.T.hg38	056c0afa-304a-450b-8cdd-c25054dc750e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/056c0afa-304a-450b-8cdd-c25054dc750e/ee21ec60-9ee2-44ce-a713-14d893762d81_atacseq_gdc_realn.bam
TCGA-DK-A1AD-01A-11D-A13W-08.wxs.T.hg38	b762b272-6442-4172-ba39-903f95876484	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b762b272-6442-4172-ba39-903f95876484/C500.TCGA-DK-A1AD-01A-11D-A13W-08.3_gdc_realn.bam
TCGA-DK-A1AD-10A-01D-A13W-08.wxs.N.hg38	4c3da946-ef4e-4bf3-85fc-57c6fefb9d4c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4c3da946-ef4e-4bf3-85fc-57c6fefb9d4c/C500.TCGA-DK-A1AD-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-DK-A1AD.ATAC-Seq.T.hg38	ca544e40-ddbb-4654-a3e4-2c09592a1ba7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ca544e40-ddbb-4654-a3e4-2c09592a1ba7/b66adb81-c21f-4ece-9a03-85d568fbd1f1_atacseq_gdc_realn.bam
TCGA-DU-5870.ATAC-Seq.R.hg38	4c304c03-544e-4248-aafd-ef570aab6a1c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/4c304c03-544e-4248-aafd-ef570aab6a1c/fc3fe6ee-8cec-4e29-90c2-0ceebbf66adc_atacseq_gdc_realn.bam
TCGA-DU-6395-01A-12D-1705-08.wxs.T.hg38	af2d8fd2-cad3-416f-a76d-bf20c0cab49c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/af2d8fd2-cad3-416f-a76d-bf20c0cab49c/C494.TCGA-DU-6395-01A-12D-1705-08.5_gdc_realn.bam
TCGA-DU-6395-10A-01D-1705-08.wxs.N.hg38	dd93ca22-23e9-488c-be1e-79e6afb7e9e7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/dd93ca22-23e9-488c-be1e-79e6afb7e9e7/C494.TCGA-DU-6395-10A-01D-1705-08.5_gdc_realn.bam
TCGA-DU-6407.ATAC-Seq.R.hg38	6f0cc34a-3577-4798-9a4a-6c0929ceff66	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/6f0cc34a-3577-4798-9a4a-6c0929ceff66/1943a264-8136-4321-84ae-463d3fcb75a0_atacseq_gdc_realn.bam
TCGA-DV-A4VX-01A-11D-A25V-10.wxs.T.hg38	c1520d04-ac1f-4baa-8db0-d635e3dfe681	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c1520d04-ac1f-4baa-8db0-d635e3dfe681/TCGA-DV-A4VX-01A-11D-A25V-10_Illumina_gdc_realn.bam
TCGA-DV-A4VX-10A-01D-A25V-10.wxs.N.hg38	3698ab79-56fb-4678-9e34-faaafd81dee8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3698ab79-56fb-4678-9e34-faaafd81dee8/TCGA-DV-A4VX-10A-01D-A25V-10_Illumina_gdc_realn.bam
TCGA-E1-A7YI-01A-11D-A34A-08.wxs.T.hg38	d17b123e-0c16-4f08-b74f-35a2abea475e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d17b123e-0c16-4f08-b74f-35a2abea475e/C494.TCGA-E1-A7YI-01A-11D-A34A-08.1_gdc_realn.bam
TCGA-E1-A7YI-10A-01D-A34A-08.wxs.N.hg38	a6a56085-8418-4769-90a8-a8af56341aba	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/a6a56085-8418-4769-90a8-a8af56341aba/C494.TCGA-E1-A7YI-10A-01D-A34A-08.1_gdc_realn.bam
TCGA-E1-A7YI.ATAC-Seq.T.hg38	197786f4-679f-4685-8397-4fa27f9ff304	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/197786f4-679f-4685-8397-4fa27f9ff304/d4065bc2-25a3-4ad5-8a59-ea099cc7a1b3_atacseq_gdc_realn.bam
TCGA-EA-A3HS.ATAC-Seq.T.hg38	30d3170a-4189-4bf7-ab97-7727d6385f3a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/30d3170a-4189-4bf7-ab97-7727d6385f3a/dc9fb6aa-e907-4d46-89ba-37dd5587d557_atacseq_gdc_realn.bam
TCGA-EA-A3HT.ATAC-Seq.T.hg38	aaf5a5ca-cb32-4ea9-b247-a056ac7f9bc1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/aaf5a5ca-cb32-4ea9-b247-a056ac7f9bc1/65450906-f848-4f24-b49f-cfc0111f45bd_atacseq_gdc_realn.bam
TCGA-EB-A24C-01A-11D-A197-08.wxs.T.hg38	d1154f35-c650-48c1-811e-4ce0cd27b279	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d1154f35-c650-48c1-811e-4ce0cd27b279/C828.TCGA-EB-A24C-01A-11D-A197-08.2_gdc_realn.bam
TCGA-EB-A24C-10A-01D-A199-08.wxs.N.hg38	cdee2f26-31e1-481c-8654-f23f058306a6	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/cdee2f26-31e1-481c-8654-f23f058306a6/C828.TCGA-EB-A24C-10A-01D-A199-08.2_gdc_realn.bam
TCGA-EB-A24C.ATAC-Seq.T.hg38	2fed8054-83fa-45cd-a93e-30060508618f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/2fed8054-83fa-45cd-a93e-30060508618f/82ba5b94-1a17-41f3-82c3-0fa1fee71e29_atacseq_gdc_realn.bam
TCGA-EB-A3XF-01A-31D-A23B-08.wxs.T.hg38	b402a2bd-56c8-4f26-8a51-56ad19435229	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b402a2bd-56c8-4f26-8a51-56ad19435229/C828.TCGA-EB-A3XF-01A-31D-A23B-08.1_gdc_realn.bam
TCGA-EB-A3XF-10A-01D-A23B-08.wxs.N.hg38	1a632aca-10c1-4f28-b2cb-ed3bbdc1bc1d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1a632aca-10c1-4f28-b2cb-ed3bbdc1bc1d/C828.TCGA-EB-A3XF-10A-01D-A23B-08.1_gdc_realn.bam
TCGA-EB-A3Y6-01A-21D-A23B-08.wxs.T.hg38	1d59e787-cbee-4b22-a377-2ca8e1608a72	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1d59e787-cbee-4b22-a377-2ca8e1608a72/C828.TCGA-EB-A3Y6-01A-21D-A23B-08.1_gdc_realn.bam
TCGA-EB-A3Y6-10A-01D-A23B-08.wxs.N.hg38	08f1b4b6-e5fa-4120-837d-b883eff739cb	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/08f1b4b6-e5fa-4120-837d-b883eff739cb/C828.TCGA-EB-A3Y6-10A-01D-A23B-08.1_gdc_realn.bam
TCGA-EB-A3Y6.ATAC-Seq.T.hg38	6950f041-df7a-456d-888c-04985a9be90b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/6950f041-df7a-456d-888c-04985a9be90b/ec5c4109-b5d9-4881-931e-22576a6d9bf8_atacseq_gdc_realn.bam
TCGA-EJ-7218-01B-11D-A32B-08.wxs.T.hg38	72d120d2-a1ef-4c70-bbde-9bd85053973b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/72d120d2-a1ef-4c70-bbde-9bd85053973b/C529.TCGA-EJ-7218-01B-11D-A32B-08.2_gdc_realn.bam
TCGA-EJ-7218-10A-01D-A329-08.wxs.N.hg38	901aafc1-3527-4d81-b2d2-75a18a50faed	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/901aafc1-3527-4d81-b2d2-75a18a50faed/C529.TCGA-EJ-7218-10A-01D-A329-08.2_gdc_realn.bam
TCGA-EJ-7218.ATAC-Seq.T.hg38	a64f8325-5b3b-4570-b34b-ad50a27a9a2b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/a64f8325-5b3b-4570-b34b-ad50a27a9a2b/8c128110-4bf4-4ede-9361-c39be9c2f275_atacseq_gdc_realn.bam
TCGA-EJ-7318-01B-11D-A32B-08.wxs.T.hg38	1a033fdf-3306-4597-86e9-ac04bc5acf0e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1a033fdf-3306-4597-86e9-ac04bc5acf0e/C529.TCGA-EJ-7318-01B-11D-A32B-08.2_gdc_realn.bam
TCGA-EJ-7318-10A-01D-A329-08.wxs.N.hg38	3a49826b-44da-4490-904d-63360abd6dee	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3a49826b-44da-4490-904d-63360abd6dee/C529.TCGA-EJ-7318-10A-01D-A329-08.2_gdc_realn.bam
TCGA-EJ-7318.ATAC-Seq.T.hg38	594f700b-6aaf-43a0-a470-e193553963f9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/594f700b-6aaf-43a0-a470-e193553963f9/44524003-7e35-4582-b5d7-d735a06fee54_atacseq_gdc_realn.bam
TCGA-EJ-A46B-01A-31D-A257-08.wxs.T.hg38	799cafca-282e-4a92-b866-91b9e533aeaf	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/799cafca-282e-4a92-b866-91b9e533aeaf/C529.TCGA-EJ-A46B-01A-31D-A257-08.1_gdc_realn.bam
TCGA-EJ-A46B-10A-01D-A25A-08.wxs.N.hg38	23e9438d-495a-4fef-8051-84c6e16a0722	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/23e9438d-495a-4fef-8051-84c6e16a0722/C529.TCGA-EJ-A46B-10A-01D-A25A-08.2_gdc_realn.bam
TCGA-EJ-A46D-01A-21D-A257-08.wxs.T.hg38	8f6904e8-ffa3-4637-b6bf-23943dfd0667	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/8f6904e8-ffa3-4637-b6bf-23943dfd0667/C529.TCGA-EJ-A46D-01A-21D-A257-08.1_gdc_realn.bam
TCGA-EJ-A46D-10A-01D-A25A-08.wxs.N.hg38	7ee5453a-fb6e-48fb-9f29-d93f22002405	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7ee5453a-fb6e-48fb-9f29-d93f22002405/C529.TCGA-EJ-A46D-10A-01D-A25A-08.1_gdc_realn.bam
TCGA-EJ-A46D.ATAC-Seq.T.hg38	8c56b616-9623-4732-a5e9-b2b10d2180f9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/8c56b616-9623-4732-a5e9-b2b10d2180f9/71d656e2-ad6b-4d57-9a1c-137154f7945e_atacseq_gdc_realn.bam
TCGA-EJ-A46E-01A-31D-A257-08.wxs.T.hg38	fc43642f-e78e-409f-b494-a4186c26f949	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/fc43642f-e78e-409f-b494-a4186c26f949/C529.TCGA-EJ-A46E-01A-31D-A257-08.2_gdc_realn.bam
TCGA-EJ-A46E-10A-01D-A25A-08.wxs.N.hg38	1bd6b7f1-71ef-42c0-8261-ef83c1cfd709	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1bd6b7f1-71ef-42c0-8261-ef83c1cfd709/C529.TCGA-EJ-A46E-10A-01D-A25A-08.1_gdc_realn.bam
TCGA-EJ-A46F-01A-31D-A257-08.wxs.T.hg38	7dd46e91-6c06-4c37-a903-c49c866da23b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7dd46e91-6c06-4c37-a903-c49c866da23b/C529.TCGA-EJ-A46F-01A-31D-A257-08.2_gdc_realn.bam
TCGA-EJ-A46F-10A-01D-A25A-08.wxs.N.hg38	4ad8b972-c12b-41ee-8e0f-440072536f4a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4ad8b972-c12b-41ee-8e0f-440072536f4a/C529.TCGA-EJ-A46F-10A-01D-A25A-08.1_gdc_realn.bam
TCGA-EJ-A46G-01A-31D-A26M-08.wxs.T.hg38	45998a5f-e53d-411f-a60c-5ac962995f57	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/45998a5f-e53d-411f-a60c-5ac962995f57/C529.TCGA-EJ-A46G-01A-31D-A26M-08.4_gdc_realn.bam
TCGA-EJ-A46G-10A-01D-A26K-08.wxs.N.hg38	90656a0e-a152-48af-8739-6540042ee221	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/90656a0e-a152-48af-8739-6540042ee221/C529.TCGA-EJ-A46G-10A-01D-A26K-08.4_gdc_realn.bam
TCGA-EJ-A65B-01A-12D-A30E-08.wxs.T.hg38	9d35c15a-a560-4a66-ab4e-62aa99729e62	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9d35c15a-a560-4a66-ab4e-62aa99729e62/C529.TCGA-EJ-A65B-01A-12D-A30E-08.1_gdc_realn.bam
TCGA-EJ-A65B-10A-01D-A30H-08.wxs.N.hg38	37386d6f-396c-407f-b5a3-4f60b6c6b2e4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/37386d6f-396c-407f-b5a3-4f60b6c6b2e4/C529.TCGA-EJ-A65B-10A-01D-A30H-08.1_gdc_realn.bam
TCGA-EJ-A65F-01A-21D-A30X-08.wxs.T.hg38	2961f7f1-63ea-4680-81af-e20c21e9d77c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2961f7f1-63ea-4680-81af-e20c21e9d77c/C529.TCGA-EJ-A65F-01A-21D-A30X-08.1_gdc_realn.bam
TCGA-EJ-A65F-10A-01D-A30X-08.wxs.N.hg38	21fcd170-f0d0-4acc-9010-75cf324e95cc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/21fcd170-f0d0-4acc-9010-75cf324e95cc/C529.TCGA-EJ-A65F-10A-01D-A30X-08.1_gdc_realn.bam
TCGA-EJ-A65F.ATAC-Seq.T.hg38	c4c1120a-6c58-4e61-929f-7029c2598e77	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/c4c1120a-6c58-4e61-929f-7029c2598e77/672b6f7c-a338-4f90-b7e6-f01ec16c6c82_atacseq_gdc_realn.bam
TCGA-EJ-A7NG-01A-31D-A33T-08.wxs.T.hg38	6e665ade-9165-41a1-9ada-5ed179f59053	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6e665ade-9165-41a1-9ada-5ed179f59053/C529.TCGA-EJ-A7NG-01A-31D-A33T-08.1_gdc_realn.bam
